"iteration","t","position"
160,1.6000000000000012,0.3023046427238658
161,1.6100000000000012,0.28455404872588974
162,1.6200000000000012,0.26319605843588223
163,1.6300000000000012,0.2385873202335867
164,1.6400000000000012,0.2111258267777829
165,1.6500000000000012,0.18124463876431818
166,1.6600000000000013,0.14940519737278002
167,1.6700000000000013,0.11609032681416288
168,1.6800000000000013,0.08179703137026244
169,1.6900000000000013,0.047029192760067014
170,1.7000000000000013,0.01229027358038362
171,1.7100000000000013,-0.021923869029513866
172,1.7200000000000013,-0.055131958411909564
173,1.7300000000000013,-0.08687396547887642
174,1.7400000000000013,-0.11671737701967817
175,1.7500000000000013,-0.1442629813769629
176,1.7600000000000013,-0.16915009573396245
177,1.7700000000000014,-0.19106116831415235
178,1.7800000000000014,-0.2097256986774843
179,1.7900000000000014,-0.22492342985043726
180,1.8000000000000014,-0.236486777090403
181,1.8100000000000014,-0.24430246949299614
182,1.8200000000000014,-0.24831239223585638
183,1.8300000000000014,-0.2485136288463676
184,1.8400000000000014,-0.24495771431769892
185,1.8500000000000014,-0.2377491210165339
186,1.8600000000000014,-0.22704300997249627
187,1.8700000000000014,-0.21304229016825618
188,1.8800000000000014,-0.1959940377261628
189,1.8900000000000015,-0.17618533529021538
190,1.9000000000000015,-0.15393859932369677
191,1.9100000000000015,-0.12960646939085113
192,1.9200000000000015,-0.10356633869023807
193,1.9300000000000015,-0.0762146090999773
194,1.9400000000000015,-0.0479607567412104
195,1.9500000000000015,-0.019221295544326958
196,1.9600000000000015,0.009586273490173016
197,1.9700000000000015,0.038049440692687855
198,1.9800000000000015,0.06576650941506713
199,1.9900000000000015,0.09235218008242166
200,2.0000000000000013,0.117442820228861
201,2.010000000000001,0.14070134971687767
202,2.020000000000001,0.16182167684890605
203,2.0300000000000007,0.18053262841385986
204,2.0400000000000005,0.19660132475462652
205,2.0500000000000003,0.20983595956954063
206,2.06,0.220087953240187
207,2.07,0.22725345787333168
208,2.0799999999999996,0.2312742018176083
209,2.0899999999999994,0.23213767102651106
210,2.099999999999999,0.22987663415041812
211,2.109999999999999,0.224568027517345
212,2.1199999999999988,0.21633122507572106
213,2.1299999999999986,0.20532572680054878
214,2.1399999999999983,0.19174830689338132
215,2.149999999999998,0.17582967023334958
216,2.159999999999998,0.1578306718692092
217,2.1699999999999977,0.1380381598019352
218,2.1799999999999975,0.11676050582824767
219,2.1899999999999973,0.09432289274643375
220,2.199999999999997,0.07106242873063547
221,2.209999999999997,0.047323161137278275
222,2.2199999999999966,0.023451062411660978
223,2.2299999999999964,-2.109398768181746E-4
224,2.239999999999996,-0.023327818501711454
225,2.249999999999996,-0.04557711982071447
226,2.259999999999996,-0.0666533906336399
227,2.2699999999999956,-0.08627229893610419
228,2.2799999999999954,-0.10417439407393589
229,2.289999999999995,-0.12012845773323214
230,2.299999999999995,-0.13393440373998206
231,2.3099999999999947,-0.1454256916891256
232,2.3199999999999945,-0.15447122686792655
233,2.3299999999999943,-0.16097672667054977
234,2.339999999999994,-0.1648855416051889
235,2.349999999999994,-0.166178926956606
236,2.3599999999999937,-0.1648757690709697
237,2.3699999999999934,-0.16103177796431847
238,2.3799999999999932,-0.1547381654127618
239,2.389999999999993,-0.1461198347591063
240,2.399999999999993,-0.13533311527129133
241,2.4099999999999926,-0.12256307992534506
242,2.4199999999999924,-0.10802049088132575
243,2.429999999999992,-0.09193842160697757
244,2.439999999999992,-0.07456860852379593
245,2.4499999999999917,-0.056177588158809605
246,2.4599999999999915,-0.03704267804982989
247,2.4699999999999913,-0.017447861051899268
248,2.479999999999991,0.0023203667794553903
249,2.489999999999991,0.0219771248918801
250,2.4999999999999907,0.04124319487975351
251,2.5099999999999905,0.059848928430742444
252,2.5199999999999902,0.07753796272893113
253,2.52999999999999,0.09407069298795687
254,2.53999999999999,0.10922745597610733
255,2.5499999999999896,0.12281138318313574
256,2.5599999999999894,0.134650887588672
257,2.569999999999989,0.14460175374122977
258,2.579999999999989,0.15254880695652934
259,2.5899999999999888,0.15840714380202725
260,2.5999999999999885,0.16212291255664213
261,2.6099999999999883,0.1636736389251778
262,2.619999999999988,0.16306809885074205
263,2.629999999999988,0.16034574671215499
264,2.6399999999999877,0.15557571342659857
265,2.6499999999999875,0.14885539491453745
266,2.6599999999999873,0.14030865694366543
267,2.669999999999987,0.1300836874772637
268,2.679999999999987,0.11835053224335987
269,2.6899999999999866,0.10529835325625972
270,2.6999999999999864,0.0911324534122532
271,2.709999999999986,0.07607111300706765
272,2.719999999999986,0.060342286054508254
273,2.7299999999999858,0.04418020560457407
274,2.7399999999999856,0.02782194785651237
275,2.7499999999999853,0.011504004739554428
276,2.759999999999985,-0.004541086196501841
277,2.769999999999985,-0.020088007255154226
278,2.7799999999999847,-0.034921776276670605
279,2.7899999999999845,-0.04884067016127412
280,2.7999999999999843,-0.06165891721256919
281,2.809999999999984,-0.07320912314172744
282,2.819999999999984,-0.08334439988007712
283,2.8299999999999836,-0.09194017103408195
284,2.8399999999999834,-0.09889563280988962
285,2.849999999999983,-0.10413485445896287
286,2.859999999999983,-0.10760750767383968
287,2.869999999999983,-0.10928921981479607
288,2.8799999999999826,-0.10918155129516008
289,2.8899999999999824,-0.1073116028175064
290,2.899999999999982,-0.10373126335948749
291,2.909999999999982,-0.09851611478450882
292,2.9199999999999817,-0.09176401363102667
293,2.9299999999999815,-0.08359337495235511
294,2.9399999999999813,-0.07414118697997787
295,2.949999999999981,-0.06356078881769615
296,2.959999999999981,-0.0520194462991126
297,2.9699999999999807,-0.039695763522439864
298,2.9799999999999804,-0.026776969388174546
299,2.9899999999999802,-0.013456119689057472
300,2.99999999999998,7.07440711403753E-5
301,3.00999999999998,0.013607437923543585
302,3.0199999999999796,0.026960440097514894
303,3.0299999999999794,0.03994161758597516
304,3.039999999999979,0.052370836777453696
305,3.049999999999979,0.06407842251631483
306,3.0599999999999787,0.0749074326270408
307,3.0699999999999785,0.08471571804559459
308,3.0799999999999783,0.09337774219017074
309,3.089999999999978,0.1007861370197607
310,3.099999999999978,0.10685297731272729
311,3.1099999999999777,0.11151075898683702
312,3.1199999999999775,0.11471307171272913
313,3.1299999999999772,0.11643496057929398
314,3.139999999999977,0.11667297608642818
315,3.149999999999977,0.11544491620345027
316,3.1599999999999766,0.11278926857711866
317,3.1699999999999764,0.108764365141286
318,3.179999999999976,0.10344726531374278
319,3.189999999999976,0.09693238761190691
320,3.1999999999999758,0.08932991282972308
321,3.2099999999999755,0.08076398485094174
322,3.2199999999999753,0.07137073769235402
323,3.229999999999975,0.06129617944450841
324,3.239999999999975,0.05069396538364923
325,3.2499999999999747,0.03972309365083182
326,3.2599999999999745,0.028545557523267255
327,3.2699999999999743,0.017323988436988562
328,3.279999999999974,0.006219323564067066
329,3.289999999999974,-0.004611469086074884
330,3.2999999999999736,-0.015017576364474969
331,3.3099999999999734,-0.0248564065296095
332,3.319999999999973,-0.03399550882359463
333,3.329999999999973,-0.04231432075467557
334,3.3399999999999728,-0.04970572058616407
335,3.3499999999999726,-0.056077365636175915
336,3.3599999999999723,-0.06135280032944631
337,3.369999999999972,-0.06547232146116769
338,3.379999999999972,-0.06839359178033759
339,3.3899999999999717,-0.07009199672257577
340,3.3999999999999715,-0.07056074286552069
341,3.4099999999999713,-0.06981070038997735
342,3.419999999999971,-0.06786999545443188
343,3.429999999999971,-0.06478336187882071
344,3.4399999999999706,-0.060611264837653486
345,3.4499999999999704,-0.05542881233816912
346,3.45999999999997,-0.04932447306547906
347,3.46999999999997,-0.04239862167738182
348,3.47999999999997,-0.03476193479535604
349,3.4899999999999696,-0.0265336627390582
350,3.4999999999999694,-0.017839803468925015
351,3.509999999999969,-0.00881120622044175
352,3.519999999999969,4.183670745796888E-4
353,3.5299999999999687,0.009714194282688451
354,3.5399999999999685,0.01894253138786745
355,3.5499999999999683,0.027972509147227407
356,3.559999999999968,0.03667796158343203
357,3.569999999999968,0.04493916116629489
358,3.5799999999999677,0.05264443722825141
359,3.5899999999999674,0.0596916561615723
360,3.5999999999999672,0.06598954422619062
361,3.609999999999967,0.07145883631930758
362,3.619999999999967,0.07603323678204295
363,3.6299999999999666,0.07966018120250597
364,3.6399999999999664,0.0823013911752939
365,3.649999999999966,0.08393321705004801
366,3.659999999999966,0.08454676680138656
367,3.6699999999999657,0.08414782223462496
368,3.6799999999999655,0.08275654676240407
369,3.6899999999999653,0.08040699190440505
370,3.699999999999965,0.07714641243553899
371,3.709999999999965,0.07303440269980209
372,3.7199999999999647,0.06814186898294589
373,3.7299999999999645,0.06254985496637003
374,3.7399999999999642,0.05634823914030731
375,3.749999999999964,0.049634324613837
376,3.759999999999964,0.04251134300448594
377,3.7699999999999636,0.03508689500785743
378,3.7799999999999634,0.027471350829435845
379,3.789999999999963,0.019776233902938537
380,3.799999999999963,0.012112611223716551
381,3.8099999999999627,0.004589513197940553
382,3.8199999999999625,-0.002687594840499029
383,3.8299999999999623,-0.009618268348015007
384,3.839999999999962,-0.016108446767798917
385,3.849999999999962,-0.02207170605225002
386,3.8599999999999617,-0.027430384199238055
387,3.8699999999999615,-0.032116565537198376
388,3.8799999999999613,-0.03607291171571766
389,3.889999999999961,-0.039253329720237644
390,3.899999999999961,-0.041623469696036614
391,3.9099999999999606,-0.04316104790101345
392,3.9199999999999604,-0.043855992671823094
393,3.92999999999996,-0.0437104138465135
394,3.93999999999996,-0.04273839860253366
395,3.9499999999999598,-0.040965639106492854
396,3.9599999999999596,-0.038428899697649684
397,3.9699999999999593,-0.03517533350917051
398,3.979999999999959,-0.03126166044059983
399,3.989999999999959,-0.02675322020548997
400,3.9999999999999587,-0.021722915766721626
401,4.009999999999959,-0.01625006381918661
402,4.019999999999959,-0.010419170069403518
403,4.0299999999999585,-0.004318647882401367
404,4.039999999999958,0.001960500590045253
405,4.049999999999958,0.008326021422823614
406,4.059999999999958,0.014685744713175
407,4.069999999999958,0.020948900093271917
408,4.079999999999957,0.027027393456402333
409,4.089999999999957,0.03283702721190676
410,4.099999999999957,0.03829864744338694
411,4.109999999999957,0.04333920262645065
412,4.119999999999957,0.04789270004488863
413,4.129999999999956,0.05190104770364643
414,4.139999999999956,0.05531477134702294
415,4.149999999999956,0.05809359812318965
416,4.159999999999956,0.06020690046201861
417,4.1699999999999555,0.061633995822059945
418,4.179999999999955,0.06236430008358146
419,4.189999999999955,0.0623973344871117
420,4.199999999999955,0.06174258811057153
421,4.209999999999955,0.06041923991334112
422,4.2199999999999545,0.05845574632424789
423,4.229999999999954,0.055889302185876934
424,4.239999999999954,0.05276518456519466
425,4.249999999999954,0.04913599047795812
426,4.259999999999954,0.04506078093207861
427,4.269999999999953,0.04060414485619217
428,4.279999999999953,0.03583519743038298
429,4.289999999999953,0.030826528065732932
430,4.299999999999953,0.025653113780863327
431,4.3099999999999525,0.020391213992989723
432,4.319999999999952,0.015117262777696086
433,4.329999999999952,0.009906774458449752
434,4.339999999999952,0.004833277969867851
435,4.349999999999952,-3.2705192936510063E-5
436,4.3599999999999515,-0.004624625460862949
437,4.369999999999951,-0.008880799157153629
438,4.379999999999951,-0.012745220180027765
439,4.389999999999951,-0.016168278981635965
440,4.399999999999951,-0.019107379896544766
441,4.40999999999995,-0.021527449452922606
442,4.41999999999995,-0.023401329962228816
443,4.42999999999995,-0.02471005440357433
444,4.43999999999995,-0.02544300037162508
445,4.4499999999999496,-0.02559792261645598
446,4.459999999999949,-0.025180865444901158
447,4.469999999999949,-0.02420595795107405
448,4.479999999999949,-0.022695096675204647
449,4.489999999999949,-0.020677521832405975
450,4.4999999999999485,-0.018189294685674144
451,4.509999999999948,-0.015272684941447227
452,4.519999999999948,-0.011975478204606968
453,4.529999999999948,-0.008350214528431274
454,4.539999999999948,-0.004453369921713162
455,4.549999999999947,-3.444933206992102E-4
456,4.559999999999947,0.003914688008963298
457,4.569999999999947,0.00826118140929849
458,4.579999999999947,0.012631646802149111
459,4.589999999999947,0.01696330651058136
460,4.599999999999946,0.021194834048537895
461,4.609999999999946,0.025267209482197562
462,4.619999999999946,0.029124529621140892
463,4.629999999999946,0.03271476211045036
464,4.6399999999999455,0.03599043345241631
465,4.649999999999945,0.03890924207282985
466,4.659999999999945,0.0414345887445644
467,4.669999999999945,0.0435360179715763
468,4.679999999999945,0.045189565299832854
469,4.689999999999944,0.04637800693748404
470,4.699999999999944,0.04709100951385778
471,4.709999999999944,0.04732517926445269
472,4.719999999999944,0.04708401137605712
473,4.729999999999944,0.046377741641919434
474,4.739999999999943,0.045223103941752205
475,4.749999999999943,0.0436429983565011
476,4.759999999999943,0.041666075935742335
477,4.769999999999943,0.039326247240279714
478,4.7799999999999425,0.03666212276968705
479,4.789999999999942,0.03371639424176037
480,4.799999999999942,0.030535166407717695
481,4.809999999999942,0.02716724965527557
482,4.819999999999942,0.023663424065446022
483,4.8299999999999415,0.02007568584433215
484,4.839999999999941,0.01645648714696821
485,4.849999999999941,0.012857980247262979
486,4.859999999999941,0.009331276789531403
487,4.869999999999941,0.005925732488284312
488,4.87999999999994,0.0026882671313040274
489,4.88999999999994,-3.3727090408497185E-4
490,4.89999999999994,-0.003110687179114147
491,4.90999999999994,-0.005595963200716794
492,4.9199999999999395,-0.007761711315061825
493,4.929999999999939,-0.009581556947762278
494,4.939999999999939,-0.011034443768088781
495,4.949999999999939,-0.01210485851878487
496,4.959999999999939,-0.012782973447263892
497,4.9699999999999385,-0.013064705480579248
498,4.979999999999938,-0.012951692488185913
499,4.989999999999938,-0.012451188156056774
500,4.999999999999938,-0.011575878136647044
